0, 0
1, 2
2, 1
3, 2
4, 5
5, 16
6, 24
7, 8
8, 33
9, 100
0, 0
1, 1
2, 1
3, 2
4, 100
0, 3
1, 3
2, 9
3, 31
4, 100
0, 1
1, 0
2, 0
3, 9
4, 100
0, 0
1, 0
2, 1
3, 0
4, 0
5, 11
6, 0
7, 0
8, 22
9, 100
0, 0
1, 0
2, 10
3, 13
4, 100
0, 2
1, 8
2, 2
3, 30
4, 100
0, 1
1, 0
2, 5
3, 2
4, 0
5, 4
6, 7
7, 52
8, 17
9, 100
0, 0
1, 0
2, 20
3, 11
4, 100
0, 0
1, 0
2, 0
3, 0
4, 1
5, 4
6, 5
7, 2
8, 1
9, 7
10, 7
11, 0
12, 35
13, 19
14, 100
0, 0
1, 1
2, 5
3, 8
4, 100
0, 1
1, 0
2, 2
3, 5
4, 100
0, 2
1, 0
2, 2
3, 3
4, 100
0, 0
1, 0
2, 2
3, 1
4, 100
0, 1
1, 8
2, 0
3, 28
4, 100
0, 1
1, 1
2, 4
3, 1
4, 100
0, 4
1, 2
2, 28
3, 30
4, 100
0, 0
1, 0
2, 2
3, 39
4, 100
0, 0
1, 1
2, 1
3, 1
4, 0
5, 6
6, 34
7, 73
8, 12
9, 100
0, 1
1, 0
2, 0
3, 0
4, 100
0, 0
1, 0
2, 0
3, 1
4, 2
5, 8
6, 14
7, 9
8, 29
9, 100
0, 0
1, 1
2, 0
3, 1
4, 100
0, 0
1, 11
2, 2
3, 2
4, 100
0, 1
1, 1
2, 1
3, 6
4, 100
0, 4
1, 5
2, 5
3, 17
4, 100
0, 0
1, 0
2, 4
3, 0
4, 1
5, 2
6, 15
7, 8
8, 80
9, 100
0, 0
1, 0
2, 5
3, 1
4, 100
0, 0
1, 0
2, 0
3, 0
4, 4
5, 7
6, 23
7, 8
8, 41
9, 100
0, 0
1, 1
2, 1
3, 1
4, 2
5, 0
6, 8
7, 5
8, 3
9, 100
0, 2
1, 24
2, 24
3, 36
4, 100
0, 0
1, 2
2, 5
3, 1
4, 100
0, 1
1, 4
2, 5
3, 3
4, 100
0, 0
1, 0
2, 1
3, 2
4, 100
0, 0
1, 2
2, 0
3, 6
4, 0
5, 3
6, 16
7, 3
8, 39
9, 100
0, 2
1, 10
2, 3
3, 100
0, 0
1, 0
2, 3
3, 0
4, 100
0, 0
1, 0
2, 5
3, 0
4, 0
5, 3
6, 7
7, 8
8, 38
9, 100
0, 1
1, 1
2, 1
3, 1
4, 100
0, 0
1, 0
2, 2
3, 5
4, 100
0, 0
1, 1
2, 3
3, 4
4, 100
0, 5
1, 1
2, 7
3, 3
4, 100
0, 0
1, 1
2, 0
3, 2
4, 0
5, 1
6, 0
7, 10
8, 22
9, 100
0, 0
1, 9
2, 5
3, 16
4, 100
0, 0
1, 3
2, 19
3, 19
4, 100
0, 1
1, 2
2, 2
3, 3
4, 100
0, 2
1, 6
2, 15
3, 11
4, 100
0, 0
1, 2
2, 0
3, 5
4, 100
0, 1
1, 1
2, 0
3, 6
4, 100
0, 0
1, 2
2, 1
3, 0
4, 100
0, 0
1, 7
2, 1
3, 2
4, 12
5, 2
6, 5
7, 14
8, 32
9, 100
0, 2
1, 1
2, 0
3, 18
4, 100
0, 0
1, 1
2, 14
3, 100
0, 0
1, 0
2, 1
3, 3
4, 100
0, 2
1, 0
2, 2
3, 1
4, 100
0, 3
1, 6
2, 34
3, 95
4, 100
0, 1
1, 3
2, 0
3, 4
4, 100
0, 0
1, 2
2, 3
3, 0
4, 100
0, 0
1, 0
2, 0
3, 0
4, 2
5, 5
6, 6
7, 8
8, 59
9, 100
0, 1
1, 0
2, 15
3, 82
4, 100
0, 0
1, 1
2, 2
3, 2
4, 100
0, 0
1, 0
2, 0
3, 92
4, 100
0, 3
1, 2
2, 34
3, 86
4, 100
0, 0
1, 0
2, 2
3, 1
4, 1
5, 2
6, 16
7, 5
8, 6
9, 100
0, 2
1, 7
2, 9
3, 2
4, 4
5, 3
6, 5
7, 10
8, 7
9, 100
0, 2
1, 7
2, 11
3, 63
4, 100
0, 5
1, 1
2, 57
3, 7
4, 100
0, 0
1, 0
2, 4
3, 2
4, 1
5, 1
6, 1
7, 4
8, 79
9, 100
0, 7
1, 3
2, 4
3, 9
4, 100
0, 2
1, 3
2, 0
3, 2
4, 100
0, 1
1, 0
2, 0
3, 29
4, 100
0, 1
1, 1
2, 2
3, 25
4, 100
0, 0
1, 4
2, 1
3, 3
4, 100
0, 1
1, 0
2, 4
3, 2
4, 100
0, 8
1, 3
2, 0
3, 15
4, 1
5, 32
6, 2
7, 13
8, 12
9, 100
0, 6
1, 0
2, 6
3, 4
4, 100
0, 0
1, 0
2, 2
3, 3
4, 100
0, 5
1, 8
2, 4
3, 3
4, 100
0, 0
1, 3
2, 1
3, 1
4, 1
5, 5
6, 6
7, 4
8, 4
9, 100
0, 7
1, 1
2, 3
3, 21
4, 100
0, 3
1, 20
2, 10
3, 23
4, 100
0, 1
1, 2
2, 5
3, 2
4, 100
0, 2
1, 0
2, 3
3, 3
4, 100
0, 0
1, 6
2, 1
3, 15
4, 100
0, 0
1, 0
2, 0
3, 0
4, 4
5, 19
6, 16
7, 3
8, 32
9, 100
0, 3
1, 1
2, 0
3, 28
4, 100
0, 2
1, 4
2, 0
3, 0
4, 9
5, 5
6, 18
7, 5
8, 31
9, 100
0, 1
1, 0
2, 0
3, 2
4, 36
5, 2
6, 53
7, 4
8, 0
9, 100
0, 1
1, 2
2, 0
3, 1
4, 100
0, 1
1, 1
2, 2
3, 31
4, 100
0, 3
1, 1
2, 0
3, 45
4, 100
0, 6
1, 2
2, 14
3, 65
4, 100
0, 2
1, 0
2, 39
3, 38
4, 100
0, 2
1, 0
2, 2
3, 0
4, 100
0, 0
1, 0
2, 0
3, 3
4, 5
5, 14
6, 6
7, 5
8, 21
9, 100
0, 3
1, 0
2, 1
3, 29
4, 100
0, 0
1, 0
2, 7
3, 0
4, 100
0, 0
1, 3
2, 0
3, 18
4, 100
0, 2
1, 1
2, 1
3, 18
4, 100
0, 0
1, 10
2, 12
3, 71
4, 100
0, 5
1, 3
2, 10
3, 53
4, 100
