0, 0
1, 1
2, 100
0, 0
1, 1
2, 5
3, 0
4, 0
5, 100
0, 1
1, 0
2, 2
3, 4
4, 100
0, 0
1, 2
2, 1
3, 3
4, 100
0, 2
1, 0
2, 1
3, 9
4, 100
0, 0
1, 3
2, 1
3, 2
4, 4
5, 100
0, 0
1, 4
2, 1
3, 100
0, 0
1, 2
2, 6
3, 100
0, 2
1, 100
0, 1
1, 0
2, 100
0, 2
1, 5
2, 0
3, 1
4, 11
5, 100
0, 1
1, 0
2, 0
3, 4
4, 100
0, 0
1, 1
2, 1
3, 11
4, 100
0, 0
1, 0
2, 11
3, 3
4, 100
0, 3
1, 100
0, 0
1, 2
2, 5
3, 100
0, 6
1, 0
2, 1
3, 100
0, 6
1, 1
2, 100
0, 1
1, 3
2, 0
3, 100
0, 0
1, 0
2, 3
3, 0
4, 0
5, 1
6, 100
0, 0
1, 7
2, 100
0, 2
1, 2
2, 2
3, 100
0, 0
1, 0
2, 9
3, 100
0, 1
1, 0
2, 0
3, 1
4, 5
5, 8
6, 100
0, 100
0, 4
1, 1
2, 1
3, 4
4, 4
5, 13
6, 100
0, 1
1, 0
2, 1
3, 2
4, 1
5, 100
0, 0
1, 0
2, 4
3, 100
0, 3
1, 0
2, 0
3, 100
0, 0
1, 1
2, 3
3, 1
4, 8
5, 100
0, 0
1, 5
2, 2
3, 6
4, 100
0, 6
1, 4
2, 1
3, 100
0, 0
1, 3
2, 10
3, 5
4, 100
0, 4
1, 5
2, 2
3, 1
4, 100
0, 2
1, 100
0, 2
1, 100
0, 0
1, 3
2, 0
3, 3
4, 100
0, 3
1, 2
2, 100
0, 0
1, 3
2, 2
3, 100
0, 1
1, 0
2, 4
3, 1
4, 9
5, 100
0, 0
1, 1
2, 100
0, 1
1, 1
2, 3
3, 0
4, 4
5, 100
0, 0
1, 0
2, 2
3, 0
4, 100
0, 1
1, 1
2, 100
0, 1
1, 2
2, 0
3, 6
4, 100
0, 0
1, 0
2, 5
3, 100
0, 2
1, 6
2, 100
0, 1
1, 4
2, 1
3, 100
0, 8
1, 0
2, 3
3, 100
0, 0
1, 0
2, 1
3, 3
4, 100
0, 1
1, 0
2, 0
3, 11
4, 100
0, 1
1, 1
2, 100
0, 4
1, 0
2, 1
3, 100
0, 100
0, 0
1, 0
2, 6
3, 100
0, 0
1, 0
2, 100
0, 0
1, 8
2, 100
0, 0
1, 0
2, 0
3, 100
0, 2
1, 100
0, 0
1, 0
2, 0
3, 7
4, 3
5, 100
0, 0
1, 0
2, 0
3, 3
4, 4
5, 100
0, 0
1, 0
2, 1
3, 0
4, 0
5, 2
6, 100
0, 1
1, 0
2, 0
3, 1
4, 100
0, 1
1, 100
0, 0
1, 2
2, 17
3, 5
4, 100
0, 0
1, 100
0, 0
1, 1
2, 2
3, 3
4, 100
0, 4
1, 6
2, 100
0, 7
1, 3
2, 2
3, 100
0, 0
1, 0
2, 0
3, 3
4, 1
5, 100
0, 1
1, 2
2, 1
3, 0
4, 100
0, 0
1, 2
2, 1
3, 5
4, 2
5, 100
0, 1
1, 3
2, 11
3, 100
0, 0
1, 2
2, 1
3, 100
0, 2
1, 1
2, 4
3, 4
4, 13
5, 100
0, 0
1, 0
2, 1
3, 4
4, 0
5, 1
6, 100
0, 0
1, 0
2, 4
3, 10
4, 100
0, 0
1, 0
2, 1
3, 100
0, 3
1, 100
0, 3
1, 100
0, 2
1, 3
2, 100
0, 0
1, 100
0, 1
1, 6
2, 3
3, 100
0, 0
1, 1
2, 100
0, 0
1, 2
2, 100
0, 4
1, 0
2, 100
0, 1
1, 6
2, 100
0, 0
1, 0
2, 0
3, 100
0, 0
1, 1
2, 3
3, 100
0, 3
1, 100
0, 0
1, 1
2, 4
3, 100
0, 0
1, 6
2, 4
3, 100
0, 2
1, 2
2, 2
3, 2
4, 4
5, 100
0, 11
1, 100
0, 0
1, 1
2, 0
3, 100
0, 0
1, 0
2, 0
3, 2
4, 2
5, 0
6, 100
0, 0
1, 1
2, 8
3, 2
4, 100
0, 0
1, 2
2, 4
3, 2
4, 100
0, 6
1, 0
2, 1
3, 100
0, 2
1, 100
