3
5
3
3
4
3
1
5
4
4
6
4
3
4
7
5
4
3
2
4
5
1
2
4
1
3
6
4
4
3
4
5
3
5
5
3
4
4
3
3
2
1
6
3
6
1
3
2
1
2
4
3
5
2
5
7
1
5
3
3
1
1
1
3
3
5
3
5
4
5
3
5
3
1
5
3
3
3
6
3
1
4
4
2
4
2
4
3
1
2
3
0
3
3
3
6
4
4
3
2
