11
2
5
5
5
5
5
5
2
8
5
2
5
8
5
5
5
2
5
2
5
5
8
2
5
5
5
4
2
5
4
5
5
5
5
5
2
8
5
4
5
2
2
5
2
8
2
5
5
5
2
5
5
5
5
5
2
5
5
4
2
8
8
2
5
5
5
5
5
5
5
5
5
5
5
2
5
8
2
5
5
5
5
2
2
5
8
2
5
5
5
5
2
5
5
5
5
5
5
5
