9
4
4
4
9
4
4
9
4
14
4
4
4
4
4
4
4
4
9
4
9
4
4
4
4
9
4
9
9
4
4
4
4
9
3
4
9
4
4
4
4
9
4
4
4
4
4
4
4
9
4
3
4
4
4
4
4
9
4
4
4
4
9
9
4
4
9
4
4
4
4
4
4
9
4
4
4
9
4
4
4
4
4
9
4
9
9
4
4
4
4
4
4
9
4
4
4
4
4
4
