0, 0
1, 0
2, 2
3, 0
4, 0
5, 2
6, 100
0, 1
1, 100
0, 1
1, 4
2, 100
0, 0
1, 0
2, 100
0, 2
1, 3
2, 100
0, 0
1, 0
2, 2
3, 6
4, 1
5, 100
0, 0
1, 0
2, 0
3, 0
4, 1
5, 13
6, 100
0, 4
1, 0
2, 2
3, 100
0, 100
0, 2
1, 10
2, 100
0, 0
1, 1
2, 1
3, 0
4, 1
5, 100
0, 0
1, 0
2, 2
3, 3
4, 100
0, 1
1, 0
2, 3
3, 2
4, 100
0, 0
1, 1
2, 0
3, 1
4, 100
0, 2
1, 1
2, 0
3, 2
4, 4
5, 100
0, 0
1, 0
2, 0
3, 2
4, 0
5, 100
0, 0
1, 5
2, 0
3, 100
0, 0
1, 0
2, 1
3, 0
4, 100
0, 1
1, 0
2, 13
3, 2
4, 100
0, 0
1, 2
2, 2
3, 100
0, 0
1, 0
2, 1
3, 13
4, 100
0, 5
1, 2
2, 100
0, 0
1, 2
2, 1
3, 100
0, 14
1, 3
2, 100
0, 3
1, 0
2, 9
3, 1
4, 100
0, 1
1, 4
2, 5
3, 100
0, 0
1, 3
2, 100
0, 2
1, 100
0, 0
1, 1
2, 0
3, 0
4, 100
0, 1
1, 1
2, 3
3, 100
0, 0
1, 1
2, 100
0, 0
1, 1
2, 3
3, 9
4, 100
0, 0
1, 0
2, 1
3, 100
0, 0
1, 7
2, 100
0, 0
1, 0
2, 100
0, 4
1, 7
2, 1
3, 100
0, 0
1, 0
2, 0
3, 1
4, 5
5, 100
0, 1
1, 5
2, 100
0, 10
1, 100
0, 0
1, 1
2, 2
3, 100
0, 100
0, 0
1, 1
2, 100
0, 1
1, 0
2, 4
3, 100
0, 2
1, 2
2, 100
0, 2
1, 1
2, 3
3, 100
0, 0
1, 0
2, 2
3, 6
4, 100
0, 0
1, 10
2, 100
0, 0
1, 2
2, 100
0, 2
1, 5
2, 6
3, 1
4, 100
0, 1
1, 0
2, 100
0, 0
1, 4
2, 3
3, 100
0, 1
1, 13
2, 100
0, 0
1, 1
2, 4
3, 100
0, 0
1, 1
2, 1
3, 5
4, 3
5, 100
0, 1
1, 100
0, 100
0, 0
1, 0
2, 6
3, 100
0, 0
1, 3
2, 10
3, 100
0, 2
1, 1
2, 0
3, 0
4, 0
5, 100
0, 0
1, 0
2, 0
3, 100
0, 0
1, 0
2, 0
3, 5
4, 4
5, 100
0, 0
1, 0
2, 1
3, 1
4, 0
5, 9
6, 100
0, 1
1, 2
2, 0
3, 100
0, 0
1, 5
2, 1
3, 5
4, 100
0, 0
1, 0
2, 3
3, 2
4, 0
5, 100
0, 0
1, 0
2, 2
3, 2
4, 100
0, 100
0, 1
1, 4
2, 100
0, 0
1, 3
2, 0
3, 3
4, 1
5, 100
0, 0
1, 0
2, 0
3, 0
4, 1
5, 100
0, 1
1, 1
2, 100
0, 0
1, 3
2, 2
3, 100
0, 0
1, 5
2, 0
3, 100
0, 0
1, 100
0, 1
1, 1
2, 1
3, 100
0, 0
1, 0
2, 6
3, 5
4, 100
0, 0
1, 0
2, 0
3, 12
4, 100
0, 1
1, 100
0, 2
1, 0
2, 1
3, 3
4, 100
0, 0
1, 2
2, 0
3, 1
4, 0
5, 1
6, 100
0, 5
1, 0
2, 35
3, 100
0, 0
1, 2
2, 8
3, 100
0, 4
1, 100
0, 5
1, 0
2, 0
3, 100
0, 0
1, 1
2, 2
3, 100
0, 4
1, 100
0, 0
1, 100
0, 0
1, 2
2, 0
3, 0
4, 100
0, 1
1, 0
2, 5
3, 100
0, 0
1, 3
2, 2
3, 8
4, 100
0, 0
1, 0
2, 5
3, 1
4, 0
5, 100
0, 0
1, 2
2, 10
3, 100
0, 0
1, 0
2, 100
0, 0
1, 0
2, 0
3, 16
4, 100
0, 1
1, 1
2, 0
3, 100
0, 0
1, 0
2, 0
3, 5
4, 100
0, 3
1, 1
2, 7
3, 100
0, 1
1, 1
2, 100
0, 0
1, 0
2, 2
3, 2
4, 11
5, 1
6, 100
0, 0
1, 0
2, 0
3, 0
4, 1
5, 100
